email,password,first_name,last_name,phone,address,city,zip_code,country,date_joined,pet_name,pet_type,pet_gender,pet_breed,pet_neutered,pet_age_years,pet_age_months,pet_weight,pet_body_type,pet_activity_level,pet_food_types,pet_food_feeling,pet_food_importance
gizem.aksoy@icloud.com,GiAks29!2025,Gizem,Aksoy,+90 534 802 51 20,İnönü Cd 176,Istanbul,34463,Turkey,2025-09-29T14:46:08,,,,,,,,,,,,,
elham.mohammadi@gmail.com,ElMoh39$2025,Elham,Mohammadi,+98 0912 1157494,Niavaran St 215,Tehran,4932172418,Iran,2025-09-29T15:37:26,,,,,,,,,,,,,
urban.wolf_8020@msn.com,JuJar18@2024,Juha,Järvinen,+358 044 2336257,Hämeenkatu 52,Helsinki,00307,Finland,2025-09-29T17:34:56,Max,Dog,Male,Border Collie,True,10.0,11.0,16.8,Overweight,Moderately Active,"Dry food, Wet food",Happy and energetic,Very important
onur.ozturk@outlook.com,OnOzt92#2024,Onur,Öztürk,+90 539 178 19 60,Halaskargazi Cd 147,Mersin,33974,Turkey,2025-09-29T17:40:43,,,,,,,,,,,,,
nina.vandermeer487@eurogrid.nl,Nivan45#2024,Nina,van der Meer,+31 6 1674 4303,Kalverstraat 122,Amsterdam,1067 65,Netherlands,2025-09-29T21:39:07,Oreo,Cat,Male,Bengal,False,7.0,1.0,3.6,Ideal,Moderately Active,Wet food,Content and satisfied,Very important
cansu.sahin661@gmail.com,CaSah72#2024,Cansu,Şahin,+90 533 556 52 40,İstiklal Cd 73,Istanbul,34291,Turkey,2025-09-29T22:16:17,,,,,,,,,,,,,
elif.aksoy196@gmail.com,ElAks93$2025,Elif,Aksoy,+90 536 863 77 63,Turan Güneş Blv 45,Istanbul,34903,Turkey,2025-09-29T22:16:38,,,,,,,,,,,,,
elif.sahin@outlook.com,ElSah76@2024,Elif,Şahin,+90 533 921 52 78,İstiklal Cd 78,Istanbul,34514,Turkey,2025-09-30T00:37:13,,,,,,,,,,,,,
cansu.aksoy@gmail.com,CaAks88@2025,Cansu,Aksoy,+90 539 420 08 49,İnönü Cd 157,Istanbul,34473,Turkey,2025-09-30T05:06:57,,,,,,,,,,,,,
can.polat596@gmail.com,CaPol21#2025,Can,Polat,+90 533 609 61 75,İnönü Cd 11,Istanbul,34339,Turkey,2025-09-30T08:11:47,,,,,,,,,,,,,
antti.korhonen741@gmail.com,AnKor27$2025,Antti,Korhonen,+358 044 3633002,Mannerheimintie 82,Oulu,90734,Finland,2025-09-30T08:23:29,Poppy,Dog,Female,Rottweiler,True,4.0,7.0,41.8,Muscular,Very Active,"Dry food, Raw food",Picky eater,Very important
falcon9425@gmail.com,DeKoc49$2025,Deniz,Koç,+90 539 121 90 66,Atatürk Blv 191,Istanbul,34921,Turkey,2025-09-30T08:34:12,,,,,,,,,,,,,
bram.smit@tutanota.com,BrSmi28!2025,Bram,Smit,+31 6 4485 4963,Vismarkt 26,Groningen,9797 88,Netherlands,2025-09-30T08:52:47,,,,,,,,,,,,,
deniz.sahin@gmail.com,DeSah89$2024,Deniz,Şahin,+90 534 125 21 77,Cumhuriyet Cd 250,Istanbul,34592,Turkey,2025-09-30T08:53:31,,,,,,,,,,,,,
mika.koskinen348@gmail.com,MiKos97#2024,Mika,Koskinen,+358 050 2100236,Kalevankatu 37,Vantaa,01012,Finland,2025-09-30T12:02:00,Misty,Cat,Female,British Shorthair,True,1.0,3.0,4.6,Ideal,Less Active,Raw food,Picky eater,Very important
selin.dogan731@safronix.ai,SeDog75$2025,Selin,Doğan,+90 534 377 76 02,İstiklal Cd 202,Istanbul,34746,Turkey,2025-09-30T12:34:17,,,,,,,,,,,,,
hilal.dogan@gmail.com,HiDog91$2025,Hilal,Doğan,+90 532 938 14 75,Cumhuriyet Cd 216,Istanbul,34161,Turkey,2025-09-30T12:48:23,,,,,,,,,,,,,
paul.weber@outlook.com,PaWeb83@2024,Paul,Weber,+49 171 1760771,Gran Via 176,Munich,80331,Germany,2025-09-30T13:27:10,,,,,,,,,,,,,
wildkoala78@gmail.com,BuCel26!2024,Burak,Çelik,+90 536 683 20 25,İnönü Cd 105,Istanbul,34541,Turkey,2025-09-30T13:33:14,,,,,,,,,,,,,
johan.vanloon956@gmail.com,Jovan64$2025,Johan,van Loon,+31 6 1808 3403,Lijnbaan 206,Amsterdam,1092 34,Netherlands,2025-09-30T15:51:03,Nala,Cat,Male,Sphynx,True,7.0,6.0,3.7,Overweight,Very Active,Raw food,Picky eater,Important
cem.demir@gmail.com,CeDem91$2025,Cem,Demir,+90 532 888 51 53,İnönü Cd 215,Istanbul,34816,Turkey,2025-09-30T16:02:09,,,,,,,,,,,,,
ayse.kaya@outlook.com,AyKay27@2025,Ayşe,Kaya,+90 533 268 76 69,Nispetiye Cd 222,Istanbul,34692,Turkey,2025-09-30T16:58:44,,,,,,,,,,,,,
daan.bos656@msn.com,DaBos48#2024,Daan,Bos,+31 6 2730 7267,Damrak 124,Leiden,2399 49,Netherlands,2025-09-30T17:26:11,,,,,,,,,,,,,
ayse.aydin347@gmail.com,AyAyd63#2025,Ayşe,Aydın,+90 501 842 15 45,İnönü Cd 184,Istanbul,34658,Turkey,2025-09-30T18:21:21,Bella,Cat,Female,Persian,True,4.0,5.0,4.2,Ideal,Very Active,Raw food,Easily distracted,Very important
deniz.yildiz@icloud.com,DeYil76@2025,Deniz,Yıldız,+90 501 210 48 59,Nispetiye Cd 23,Istanbul,34531,Turkey,2025-09-30T18:58:36,,,,,,,,,,,,,
berk.erdogan576@outlook.com,BeErd98#2025,Berk,Erdoğan,+90 531 459 70 69,İstiklal Cd 105,Istanbul,34748,Turkey,2025-09-30T19:28:11,,,,,,,,,,,,,
burak.ozturk219@msn.com,BuOzt99#2024,Burak,Öztürk,+90 534 360 82 41,İstiklal Cd 228,Istanbul,34563,Turkey,2025-09-30T20:22:24,Sushi,Dog,Female,Beagle,True,9.0,11.0,13.2,Muscular,Active,"Dry food, Raw food",Happy and energetic,Important
mert.dogan@gmail.com,MeDog41!2025,Mert,Doğan,+90 538 400 62 43,İstiklal Cd 66,Istanbul,34481,Turkey,2025-09-30T21:09:20,,,,,,,,,,,,,
lion8101@gmail.com,YuYal54$2024,Yusuf,Yalçın,+90 531 838 23 18,Bağdat Cd 145,Antalya,07820,Turkey,2025-09-30T21:46:43,,,,,,,,,,,,,
selin.arslan@gmail.com,SeArs51!2025,Selin,Arslan,+90 501 398 02 19,Nispetiye Cd 8,Izmir,35924,Turkey,2025-09-30T21:58:29,,,,,,,,,,,,,
onur.yalcin@outlook.com,OnYal17@2024,Onur,Yalçın,+90 505 626 15 22,Nispetiye Cd 196,Istanbul,34012,Turkey,2025-10-01T00:09:02,,,,,,,,,,,,,
seda.demir@gmail.com,SeDem95#2024,Seda,Demir,+90 531 482 02 96,İstiklal Cd 49,Istanbul,34805,Turkey,2025-10-01T00:16:41,,,,,,,,,,,,,
hilal.kilic@outlook.com,HiKil69@2024,Hilal,Kılıç,+90 531 119 73 65,Bağdat Cd 85,Istanbul,34983,Turkey,2025-10-01T00:20:08,,,,,,,,,,,,,
aino.virtanen645@gmail.com,AiVir57@2025,Aino,Virtanen,+358 040 5138129,Aleksanterinkatu 18,Vantaa,01433,Finland,2025-10-01T01:06:14,Shadow,Cat,Male,Bengal,False,9.0,0.0,5.8,Muscular,Active,"Dry food, Wet food",Happy and energetic,Important
nima.jafari@gmail.com,NiJaf54#2025,Nima,Jafari,+98 0901 7306551,Shariati St 215,Karaj,1690364753,Iran,2025-10-01T03:26:49,,,,,,,,,,,,,
milan.smit718@verdan.fr,MiSmi52!2025,Milan,Smit,+31 6 9734 6023,Damrak 113,Amsterdam,1012 11,Netherlands,2025-10-01T09:38:28,,,,,,,,,,,,,
rob.vanvliet625@gmail.com,Rovan81@2024,Rob,van Vliet,+31 6 9180 6130,Blaak 52,Amsterdam,1083 50,Netherlands,2025-10-01T09:47:05,,,,,,,,,,,,,
wolf7970@gmail.com,AlDog96$2025,Ali,Doğan,+90 501 226 91 27,Bağdat Cd 48,Istanbul,34300,Turkey,2025-10-01T11:26:57,Charlie,Cat,Female,Sphynx,True,14.0,1.0,4.4,Muscular,Less Active,"Dry food, Raw food",Calm and balanced,Very important
tom.bos598@msn.com,ToBos73#2025,Tom,Bos,+31 6 2645 4494,Spui 234,Amsterdam,1063 82,Netherlands,2025-10-01T12:08:21,Simba,Cat,Female,Ragdoll,True,14.0,3.0,8.2,Muscular,Active,"Dry food, Raw food",Always hungry,Important
giulia.fernandez705@gmail.com,GiFer62!2024,Giulia,Fernández,+49 160 5135692,Rue de Rivoli 48,Berlin,10115,Germany,2025-10-01T14:00:47,,,,,,,,,,,,,
bear6446@gmail.com,OnKil52!2025,Onur,Kılıç,+90 539 919 47 85,Halaskargazi Cd 100,Istanbul,34422,Turkey,2025-10-01T14:37:44,,,,,,,,,,,,,
elif.yildiz924@gmail.com,ElYil84#2024,Elif,Yıldız,+90 530 949 98 44,Nispetiye Cd 100,Bursa,16103,Turkey,2025-10-01T14:39:59,Misty,Cat,Female,British Shorthair,True,7.0,1.0,4.8,Muscular,Less Active,"Dry food, Raw food",Easily distracted,Very important
eva.vandermeer888@gmail.com,Evvan68$2025,Eva,van der Meer,+31 6 5100 7099,Coolsingel 115,Amsterdam,1011 70,Netherlands,2025-10-01T15:26:02,,,,,,,,,,,,,
cosmic.sparrow_2388@gmail.com,BePol42@2025,Berk,Polat,+90 538 610 45 89,Turan Güneş Blv 120,Kayseri,38450,Turkey,2025-10-01T15:50:06,,,,,,,,,,,,,
cosmicpanda689@gmail.com,ElKil40#2025,Elif,Kılıç,+90 533 650 83 25,Atatürk Blv 162,Adana,01567,Turkey,2025-10-01T16:42:05,Charlie,Dog,Male,Poodle,True,6.0,2.0,25.0,Underweight,Very Active,Wet food,Content and satisfied,Important
berk.yalcin@icloud.com,BeYal80!2025,Berk,Yalçın,+90 538 759 38 46,Halaskargazi Cd 152,Konya,42882,Turkey,2025-10-01T16:42:34,,,,,,,,,,,,,
lion3448@gmail.com,ZeYil20@2025,Zeynep,Yıldız,+90 537 219 58 35,Cumhuriyet Cd 47,Istanbul,34954,Turkey,2025-10-01T18:18:28,,,,,,,,,,,,,
milan.meijer56@yahoo.com,MiMei46@2025,Milan,Meijer,+31 6 5972 8544,Vismarkt 232,Amsterdam,1031 75,Netherlands,2025-10-01T18:45:14,,,,,,,,,,,,,
tiger3790@gmail.com,SeDog41$2025,Seda,Doğan,+90 534 192 78 77,Bağdat Cd 11,Istanbul,34868,Turkey,2025-10-01T19:02:07,,,,,,,,,,,,,
antti.laine@gmail.com,AnLai34#2024,Antti,Laine,+358 050 7626161,Hämeenkatu 77,Vantaa,01889,Finland,2025-10-01T19:42:14,,,,,,,,,,,,,
silversparrow272@outlook.com,ElDem57#2024,Elif,Demir,+90 531 503 86 51,Bağdat Cd 234,Konya,42917,Turkey,2025-10-01T20:24:34,,,,,,,,,,,,,
urban.panda_3091@gmail.com,CaErd63!2024,Cansu,Erdoğan,+90 537 795 59 76,Halaskargazi Cd 137,Mersin,33660,Turkey,2025-10-01T20:51:55,,,,,,,,,,,,,
noah.bos@gmail.com,NoBos32!2025,Noah,Bos,+31 6 2353 4988,Nieuwezijds Voorburgwal 27,Amsterdam,1014 05,Netherlands,2025-10-01T21:06:32,Leo,Cat,Male,Ragdoll,True,5.0,11.0,5.1,Muscular,Active,Wet food,Calm and balanced,Important
wildowl368@gmail.com,SeErd45$2025,Seda,Erdoğan,+90 537 436 01 81,İstiklal Cd 184,Istanbul,34248,Turkey,2025-10-01T21:18:44,,,,,,,,,,,,,
antti.korhonen475@gmail.com,AnKor46$2025,Antti,Korhonen,+358 050 3020460,Hämeenkatu 106,Helsinki,00859,Finland,2025-10-01T22:25:08,,,,,,,,,,,,,
sparrow1802@gmail.com,Brvan38#2024,Bram,van der Meer,+31 6 7106 8082,Nieuwezijds Voorburgwal 226,Zwolle,8042 59,Netherlands,2025-10-01T23:23:02,,,,,,,,,,,,,
mehmet.kilic@gmail.com,MeKil44$2025,Mehmet,Kılıç,+90 535 533 70 42,Turan Güneş Blv 206,Istanbul,34165,Turkey,2025-10-01T23:29:07,Tiger,Dog,Male,French Bulldog,False,12.0,1.0,13.5,Underweight,Less Active,"Wet food, Raw food",Easily distracted,Very important
swift.falcon_1375@icloud.com,IlHei15#2024,Ilona,Heikkinen,+358 041 8352736,Hämeenkatu 222,Helsinki,00168,Finland,2025-10-02T00:58:45,,,,,,,,,,,,,
eagle5217@gmail.com,EcYil64$2025,Ece,Yılmaz,+90 536 103 39 57,İstiklal Cd 50,Istanbul,34230,Turkey,2025-10-02T01:19:48,,,,,,,,,,,,,
santeri.hamalainen@gmail.com,SaHam78$2024,Santeri,Hämäläinen,+358 044 1999153,Esplanadi 37,Helsinki,00049,Finland,2025-10-02T02:05:24,,,,,,,,,,,,,
anne.kuiper@outlook.com,AnKui42!2024,Anne,Kuiper,+31 6 4461 6867,Kalverstraat 217,Amsterdam,1049 92,Netherlands,2025-10-02T03:35:04,,,,,,,,,,,,,
smart.whale_4238@icloud.com,SeAks58#2025,Selin,Aksoy,+90 530 793 81 85,Bağdat Cd 64,Ankara,06159,Turkey,2025-10-02T04:40:04,,,,,,,,,,,,,
sanne.kuiper288@yahoo.com,SaKui31#2025,Sanne,Kuiper,+31 6 7998 3690,Damrak 94,Groningen,9742 57,Netherlands,2025-10-02T05:41:20,Sunny,Cat,Female,Ragdoll,True,10.0,2.0,6.2,Underweight,Less Active,Dry food,Picky eater,Important
gizem.yalcin@nordiq.com,GiYal54!2024,Gizem,Yalçın,+90 536 306 83 29,Nispetiye Cd 128,Istanbul,34849,Turkey,2025-10-02T05:49:40,Zoe,Dog,Female,Labrador Retriever,True,10.0,0.0,31.9,Overweight,Active,Raw food,Happy and energetic,Important
burak.kaya@gmail.com,BuKay38$2025,Burak,Kaya,+90 538 884 80 72,Atatürk Blv 62,Istanbul,34992,Turkey,2025-10-02T05:57:31,,,,,,,,,,,,,
burak.polat209@gmail.com,BuPol82$2024,Burak,Polat,+90 538 757 42 59,Bağdat Cd 27,Izmir,35389,Turkey,2025-10-02T06:56:31,Bailey,Cat,Male,Siamese,True,6.0,1.0,3.9,Muscular,Very Active,Wet food,Calm and balanced,Very important
lisa.devries@gmail.com,Lide 12!2025,Lisa,de Vries,+31 6 2856 7491,Blaak 89,Amsterdam,1092 69,Netherlands,2025-10-02T07:21:30,,,,,,,,,,,,,
silver.falcon_4992@outlook.com,EcYal27@2025,Ece,Yalçın,+90 535 973 40 52,Cumhuriyet Cd 193,Istanbul,34344,Turkey,2025-10-02T08:15:46,,,,,,,,,,,,,
elif.koc@gmail.com,ElKoc38!2024,Elif,Koç,+90 538 118 92 73,İnönü Cd 199,Istanbul,34604,Turkey,2025-10-02T08:27:18,,,,,,,,,,,,,
laura.jarvinen@iberix.fi,LaJar14!2025,Laura,Järvinen,+358 041 8129679,Aleksanterinkatu 119,Helsinki,00861,Finland,2025-10-02T09:41:22,,,,,,,,,,,,,
bluesparrow277@gmail.com,ElHos40@2025,Elham,Hosseini,+98 0991 6036424,Valiasr St 85,Karaj,7858778569,Iran,2025-10-02T11:04:22,,,,,,,,,,,,,
mehmet.yildiz109@gmail.com,MeYil77$2024,Mehmet,Yıldız,+90 538 545 69 91,Atatürk Blv 173,Gaziantep,27894,Turkey,2025-10-02T11:11:05,,,,,,,,,,,,,
ece.koc@outlook.com,EcKoc59!2025,Ece,Koç,+90 535 495 00 83,Atatürk Blv 203,Istanbul,34587,Turkey,2025-10-02T13:54:13,,,,,,,,,,,,,
luckypanda852@gmail.com,SeKil95@2025,Seda,Kılıç,+90 505 392 47 47,Turan Güneş Blv 108,Istanbul,34552,Turkey,2025-10-02T13:58:35,Lucy,Cat,Female,Siamese,True,11.0,3.0,3.4,Underweight,Active,Wet food,Content and satisfied,Very important
ali.polat961@solvico.io,AlPol56#2025,Ali,Polat,+90 532 991 23 29,Bağdat Cd 7,Istanbul,34650,Turkey,2025-10-02T14:23:44,,,,,,,,,,,,,
sunny.lynx_3038@msn.com,ElArs83#2024,Elif,Arslan,+90 538 195 59 94,Atatürk Blv 56,Mersin,33823,Turkey,2025-10-02T15:13:23,Lucy,Cat,Female,British Shorthair,True,6.0,1.0,5.9,Muscular,Less Active,Raw food,Always hungry,Very important
maarten.bakker953@icloud.com,MaBak56$2024,Maarten,Bakker,+31 6 9401 9989,Kalverstraat 7,Amsterdam,1068 58,Netherlands,2025-10-02T15:14:10,,,,,,,,,,,,,
hakan.yalcin921@datamint.de,HaYal27#2024,Hakan,Yalçın,+90 532 123 86 04,Turan Güneş Blv 84,Bursa,16132,Turkey,2025-10-02T15:46:34,,,,,,,,,,,,,
antti.heikkinen580@msn.com,AnHei57!2024,Antti,Heikkinen,+358 050 6653930,Mannerheimintie 124,Turku,20539,Finland,2025-10-02T16:19:51,Loki,Cat,Female,Siamese,True,7.0,5.0,3.2,Underweight,Very Active,Dry food,Content and satisfied,Very important
hamed.rahimi@gmail.com,HaRah78!2024,Hamed,Rahimi,+98 0913 2231654,Valiasr St 155,Isfahan,2904072215,Iran,2025-10-02T18:32:51,Marley,Dog,Female,Golden Retriever,True,3.0,3.0,29.9,Overweight,Active,"Dry food, Wet food",Content and satisfied,Very important
lucky.sparrow_1746@gmail.com,AyKay38$2025,Ayşe,Kaya,+90 535 276 16 26,Turan Güneş Blv 212,Istanbul,34114,Turkey,2025-10-02T18:34:21,,,,,,,,,,,,,
hamed.ebrahimi47@outlook.com,HaEbr90!2024,Hamed,Ebrahimi,+98 0935 6919599,Motahari St 160,Karaj,9178233820,Iran,2025-10-02T20:24:21,,,,,,,,,,,,,
rapidbear377@gmail.com,EcPol56@2025,Ece,Polat,+90 532 190 16 89,İstiklal Cd 56,Istanbul,34750,Turkey,2025-10-02T21:54:55,,,,,,,,,,,,,
lisa.devries@yahoo.com,Lide 72!2024,Lisa,de Vries,+31 6 9332 7041,Blaak 69,Amsterdam,1007 80,Netherlands,2025-10-02T22:53:06,,,,,,,,,,,,,
onur.aksoy990@hexapi.es,OnAks75$2025,Onur,Aksoy,+90 536 715 94 65,Bağdat Cd 132,Istanbul,34778,Turkey,2025-10-02T23:24:10,,,,,,,,,,,,,
cem.arslan817@solvico.io,CeArs36@2024,Cem,Arslan,+90 535 604 53 60,İstiklal Cd 119,Istanbul,34687,Turkey,2025-10-02T23:38:55,,,,,,,,,,,,,
javier.kowalski194@gmail.com,JaKow10$2024,Javier,Kowalski,+39 316 274 523,La Rambla 154,Rome,00118,Italy,2025-10-02T23:45:19,,,,,,,,,,,,,
fatemeh.mousavi@gmail.com,FaMou76#2025,Fatemeh,Mousavi,+98 0990 4646705,Shariati St 156,Tehran,9045554919,Iran,2025-10-03T00:28:29,Cookie,Dog,Female,German Shepherd,False,9.0,3.0,26.8,Muscular,Active,Dry food,Happy and energetic,Very important
ece.yilmaz@msn.com,EcYil35#2024,Ece,Yılmaz,+90 501 483 76 25,Turan Güneş Blv 181,Istanbul,34292,Turkey,2025-10-03T01:33:39,,,,,,,,,,,,,
selin.erdogan321@gmail.com,SeErd66!2025,Selin,Erdoğan,+90 505 297 68 79,Bağdat Cd 157,Istanbul,34608,Turkey,2025-10-03T01:50:14,,,,,,,,,,,,,
selin.koc267@gmail.com,SeKoc72!2024,Selin,Koç,+90 536 721 09 47,İstiklal Cd 214,Ankara,06884,Turkey,2025-10-03T02:02:43,,,,,,,,,,,,,
burak.erdogan293@yahoo.com,BuErd46#2025,Burak,Erdoğan,+90 539 492 35 27,İnönü Cd 169,Istanbul,34573,Turkey,2025-10-03T02:36:37,,,,,,,,,,,,,
elif.aydin923@outlook.com,ElAyd33$2024,Elif,Aydın,+90 536 372 28 64,Cumhuriyet Cd 223,Istanbul,34103,Turkey,2025-10-03T03:15:16,,,,,,,,,,,,,
mert.koc@novatek.com,MeKoc12!2024,Mert,Koç,+90 505 287 95 70,Bağdat Cd 152,Antalya,07924,Turkey,2025-10-03T03:36:40,,,,,,,,,,,,,
koala3254@zoho.com,AyAyd59$2025,Ayşe,Aydın,+90 531 540 82 77,Atatürk Blv 197,Istanbul,34765,Turkey,2025-10-03T05:05:01,Poppy,Cat,Female,Bengal,False,16.0,6.0,6.0,Overweight,Very Active,Wet food,Easily distracted,Important
burak.dogan371@outlook.com,BuDog89@2024,Burak,Doğan,+90 536 459 57 08,Bağdat Cd 51,Istanbul,34183,Turkey,2025-10-03T06:39:44,,,,,,,,,,,,,
seda.sahin524@msn.com,SeSah79@2025,Seda,Şahin,+90 501 810 62 47,Bağdat Cd 28,Istanbul,34679,Turkey,2025-10-03T06:56:22,,,,,,,,,,,,,
zeynep.dogan228@mail.com,ZeDog18@2025,Zeynep,Doğan,+90 538 883 58 16,İnönü Cd 188,Istanbul,34819,Turkey,2025-10-03T07:49:14,Rocky,Dog,Male,Border Collie,True,6.0,9.0,14.7,Muscular,Moderately Active,Dry food,Content and satisfied,Very important
lynx7049@msn.com,AlKay39!2024,Ali,Kaya,+90 539 381 90 09,İnönü Cd 62,Izmir,35018,Turkey,2025-10-03T09:13:33,Hazel,Dog,Female,German Shepherd,True,9.0,9.0,30.6,Underweight,Very Active,"Wet food, Raw food",Content and satisfied,Very important
cem.aksoy@gmail.com,CeAks85$2025,Cem,Aksoy,+90 538 247 83 17,Atatürk Blv 180,Bursa,16358,Turkey,2025-10-03T09:33:32,,,,,,,,,,,,,
wild.dog_4622@gmail.com,AlKil26$2025,Ali,Kılıç,+90 531 742 76 37,Bağdat Cd 192,Ankara,06798,Turkey,2025-10-03T09:42:36,,,,,,,,,,,,,
bright.eagle_4031@gmail.com,JaMak12#2025,Jari,Mäkinen,+358 050 8681517,Itäkatu 60,Lahti,15641,Finland,2025-10-03T10:04:54,,,,,,,,,,,,,
cosmiceagle141@gmail.com,Brvan53!2025,Bram,van Vliet,+31 6 7556 3957,Lijnbaan 155,Amsterdam,1048 08,Netherlands,2025-10-03T10:53:50,Smokey,Cat,Male,Bengal,True,7.0,0.0,4.9,Ideal,Less Active,Dry food,Content and satisfied,Important
heidi.hamalainen@gmail.com,HeHam46$2024,Heidi,Hämäläinen,+358 040 6943746,Aleksanterinkatu 172,Helsinki,00665,Finland,2025-10-03T12:03:22,Luna,Dog,Female,Poodle,True,3.0,0.0,17.8,Overweight,Very Active,Dry food,Always hungry,Important
blue.eagle_764@gmail.com,MiKui55#2025,Milan,Kuiper,+31 6 7081 5977,Blaak 76,Amsterdam,1086 09,Netherlands,2025-10-03T12:41:31,,,,,,,,,,,,,
ilona.hamalainen411@yandex.com,IlHam99#2024,Ilona,Hämäläinen,+358 041 6964419,Kalevankatu 109,Helsinki,00015,Finland,2025-10-03T14:11:00,,,,,,,,,,,,,
burak.sahin@gmail.com,BuSah24!2024,Burak,Şahin,+90 531 422 97 66,Turan Güneş Blv 125,Gaziantep,27183,Turkey,2025-10-03T14:28:24,,,,,,,,,,,,,
silver.falcon_4006@gmail.com,CeKil59@2024,Cem,Kılıç,+90 538 335 54 69,Halaskargazi Cd 42,Istanbul,34348,Turkey,2025-10-03T15:06:58,,,,,,,,,,,,,
can.dogan@gmail.com,CaDog70$2024,Can,Doğan,+90 534 770 38 96,Cumhuriyet Cd 197,Istanbul,34313,Turkey,2025-10-03T15:30:18,,,,,,,,,,,,,
sanne.bakker@gmail.com,SaBak27#2025,Sanne,Bakker,+31 6 6181 2140,Coolsingel 171,Amsterdam,1001 62,Netherlands,2025-10-03T15:36:45,,,,,,,,,,,,,
zeynep.yilmaz@gmail.com,ZeYil69$2024,Zeynep,Yılmaz,+90 533 136 05 09,İstiklal Cd 232,Konya,42679,Turkey,2025-10-03T15:49:38,,,,,,,,,,,,,
selin.ozturk588@outlook.com,SeOzt93#2024,Selin,Öztürk,+90 501 198 75 54,Turan Güneş Blv 36,Kayseri,38278,Turkey,2025-10-03T16:01:44,,,,,,,,,,,,,
aino.koskinen@novatek.it,AiKos79!2025,Aino,Koskinen,+358 050 2892635,Kalevankatu 230,Helsinki,00170,Finland,2025-10-03T16:43:22,,,,,,,,,,,,,
hilal.yilmaz924@gmail.com,HiYil33$2025,Hilal,Yılmaz,+90 537 199 74 14,Turan Güneş Blv 129,Istanbul,34737,Turkey,2025-10-03T16:51:49,Pumpkin,Dog,Female,Beagle,True,2.0,6.0,12.1,Underweight,Active,Wet food,Picky eater,Important
sparrow6315@outlook.com,HaOzt38@2024,Hakan,Öztürk,+90 536 813 51 02,Halaskargazi Cd 104,Izmir,35558,Turkey,2025-10-03T17:52:52,,,,,,,,,,,,,
sparrow2459@verdan.nl,LoBak47$2024,Lotte,Bakker,+31 6 8785 0172,Spui 101,Amsterdam,1006 67,Netherlands,2025-10-03T17:53:15,Lucy,Cat,Male,Maine Coon,False,11.0,2.0,7.2,Muscular,Active,"Dry food, Wet food",Calm and balanced,Important
matteo.santos658@proton.me,MaSan21#2024,Matteo,Santos,+49 176 2774886,La Rambla 71,Cologne,50667,Germany,2025-10-03T19:06:49,,,,,,,,,,,,,
sunnylynx224@outlook.com,LoBak71$2024,Lotte,Bakker,+31 6 4351 4144,Kalverstraat 19,Amsterdam,1033 93,Netherlands,2025-10-03T20:11:34,,,,,,,,,,,,,
whale6113@gmail.com,CaAyd38!2024,Cansu,Aydın,+90 533 341 95 89,Bağdat Cd 176,Istanbul,34973,Turkey,2025-10-03T21:15:30,Buddy,Dog,Male,Labrador Retriever,True,4.0,8.0,27.1,Underweight,Moderately Active,Wet food,Happy and energetic,Important
hakan.yalcin496@gmail.com,HaYal93#2025,Hakan,Yalçın,+90 535 799 83 14,Turan Güneş Blv 45,Istanbul,34830,Turkey,2025-10-03T22:43:44,Bailey,Cat,Female,British Shorthair,True,7.0,1.0,3.9,Ideal,Very Active,Raw food,Picky eater,Important
eva.visser18@yahoo.com,EvVis66!2024,Eva,Visser,+31 6 8375 8225,Nieuwezijds Voorburgwal 207,Amsterdam,1037 25,Netherlands,2025-10-03T23:29:49,,,,,,,,,,,,,
cat761@gmail.com,KaKor15!2024,Kalle,Korhonen,+358 044 5375924,Aleksanterinkatu 189,Helsinki,00634,Finland,2025-10-04T00:46:08,,,,,,,,,,,,,
smartdog122@solvico.tr,MaHos21$2025,Mahsa,Hosseinzadeh,+98 0991 2910741,Africa Blvd 120,Tehran,0943547616,Iran,2025-10-04T01:42:14,Loki,Cat,Female,Maine Coon,True,1.0,8.0,4.8,Ideal,Moderately Active,Raw food,Happy and energetic,Very important
selin.aydin@outlook.com,SeAyd91$2024,Selin,Aydın,+90 534 303 47 27,Halaskargazi Cd 224,Istanbul,34004,Turkey,2025-10-04T01:58:36,,,,,,,,,,,,,
ayse.koc566@proton.me,AyKoc82@2025,Ayşe,Koç,+90 534 172 53 77,Nispetiye Cd 121,Istanbul,34829,Turkey,2025-10-04T02:06:05,,,,,,,,,,,,,
mehmet.kilic@gmail.com,MeKil55@2025,Mehmet,Kılıç,+90 534 487 58 94,Halaskargazi Cd 107,Istanbul,34503,Turkey,2025-10-04T02:20:31,,,,,,,,,,,,,
cansu.kaya158@gmail.com,CaKay38#2025,Cansu,Kaya,+90 530 752 11 40,Cumhuriyet Cd 19,Antalya,07409,Turkey,2025-10-04T02:54:01,,,,,,,,,,,,,
silver.bear_7298@outlook.com,GiKoc24$2024,Gizem,Koç,+90 536 932 37 85,Halaskargazi Cd 183,Istanbul,34372,Turkey,2025-10-04T04:06:59,,,,,,,,,,,,,
ece.yildiz239@yahoo.com,EcYil40!2024,Ece,Yıldız,+90 505 716 54 09,Cumhuriyet Cd 154,Istanbul,34014,Turkey,2025-10-04T04:37:59,,,,,,,,,,,,,
