email,password,first_name,last_name,phone,address,city,zip_code,country,date_joined,pet_name,pet_type,pet_gender,pet_breed,pet_neutered,pet_age_years,pet_age_months,pet_weight,pet_body_type,pet_activity_level,pet_food_types,pet_food_feeling,pet_food_importance
fox2012@gmail.com,EmKos40$2024,Emmi,Koskinen,+358 044 3002421,Esplanadi 54,Helsinki,00076,Finland,2025-10-13T12:36:52,,,,,,,,,,,,,
jan.devries@gmail.com,Jade 57@2025,Jan,de Vries,+31 6 4335 4685,Lijnbaan 49,Zwolle,8061 71,Netherlands,2025-10-13T12:56:14,Daisy,Dog,Female,Golden Retriever,False,2.0,2.0,26.6,Underweight,Active,Dry food,Calm and balanced,Important
smart.sparrow_8574@gmail.com,AsKay55!2024,Aslı,Kaya,+90 530 821 03 07,Atatürk Blv 58,Istanbul,34028,Turkey,2025-10-13T13:09:04,,,,,,,,,,,,,
onur.yalcin@icloud.com,OnYal35!2025,Onur,Yalçın,+90 505 728 76 83,Nispetiye Cd 19,Istanbul,34969,Turkey,2025-10-13T13:20:13,Hazel,Dog,Female,Rottweiler,True,1.0,3.0,58.1,Ideal,Active,"Dry food, Raw food",Content and satisfied,Important
blue.tiger_5507@nordiq.tr,AsKay33@2025,Aslı,Kaya,+90 532 416 57 48,Nispetiye Cd 213,Istanbul,34136,Turkey,2025-10-13T14:06:00,,,,,,,,,,,,,
bram.jansen@gmail.com,BrJan68@2024,Bram,Jansen,+31 6 6450 7750,Lijnbaan 155,Rotterdam,3017 33,Netherlands,2025-10-13T14:18:01,,,,,,,,,,,,,
fox4861@saha.com,AlAyd13$2025,Ali,Aydın,+90 501 519 23 61,Cumhuriyet Cd 195,Istanbul,34266,Turkey,2025-10-13T16:35:13,,,,,,,,,,,,,
ece.koc@gmail.com,EcKoc73$2024,Ece,Koç,+90 505 710 85 40,Turan Güneş Blv 222,Ankara,06530,Turkey,2025-10-13T17:40:21,,,,,,,,,,,,,
lion1053@gmail.com,Mide 98!2025,Milan,de Vries,+31 6 5932 0797,Coolsingel 42,Amsterdam,1099 99,Netherlands,2025-10-13T18:02:07,,,,,,,,,,,,,
can.sahin@gmail.com,CaSah35#2024,Can,Şahin,+90 531 441 88 47,Nispetiye Cd 241,Istanbul,34058,Turkey,2025-10-13T18:31:08,,,,,,,,,,,,,
dog687@gmail.com,AiMak69!2025,Aino,Mäkinen,+358 041 4510444,Kalevankatu 164,Helsinki,00780,Finland,2025-10-13T18:56:10,Tiger,Cat,Female,Maine Coon,False,7.0,8.0,5.4,Muscular,Less Active,"Dry food, Wet food",Picky eater,Important
anna.schmidt@gmail.com,AnSch74#2025,Anna,Schmidt,+34 673 629 120,Unter den Linden 14,Barcelona,08001,Spain,2025-10-13T19:03:28,Simba,Cat,Female,Ragdoll,True,2.0,10.0,6.8,Ideal,Moderately Active,Dry food,Calm and balanced,Important
milan.visser221@gmail.com,MiVis80@2025,Milan,Visser,+31 6 5797 1674,Kalverstraat 3,Rotterdam,3029 38,Netherlands,2025-10-13T19:11:06,,,,,,,,,,,,,
zeynep.yildiz473@gmail.com,ZeYil38#2025,Zeynep,Yıldız,+90 536 180 68 48,İnönü Cd 174,Istanbul,34417,Turkey,2025-10-13T19:29:53,,,,,,,,,,,,,
femke.vanloon@mail.com,Fevan57$2025,Femke,van Loon,+31 6 4234 6181,Blaak 220,Rotterdam,3015 33,Netherlands,2025-10-13T19:37:07,,,,,,,,,,,,,
mert.ozturk@gmail.com,MeOzt90$2024,Mert,Öztürk,+90 505 525 13 11,İstiklal Cd 19,Gaziantep,27043,Turkey,2025-10-13T19:42:24,,,,,,,,,,,,,
bright.wolf_4718@fastmail.com,HaYal11#2024,Hakan,Yalçın,+90 531 675 62 85,İnönü Cd 174,Istanbul,34802,Turkey,2025-10-13T20:20:17,,,,,,,,,,,,,
sanne.bakker@gmail.com,SaBak82#2025,Sanne,Bakker,+31 6 7457 2534,Coolsingel 123,Amsterdam,1051 59,Netherlands,2025-10-13T20:28:40,Marley,Dog,Female,Beagle,True,2.0,10.0,9.7,Muscular,Less Active,Raw food,Calm and balanced,Important
can.kaya330@gmail.com,CaKay65$2025,Can,Kaya,+90 534 962 70 90,Nispetiye Cd 37,Istanbul,34035,Turkey,2025-10-13T20:34:22,Chloe,Dog,Male,Labrador Retriever,True,3.0,6.0,29.6,Ideal,Active,Raw food,Happy and energetic,Very important
hilal.sahin375@mervis.net,HiSah84$2024,Hilal,Şahin,+90 536 661 03 44,İnönü Cd 230,Adana,01619,Turkey,2025-10-13T21:37:34,,,,,,,,,,,,,
deniz.aydin@gmail.com,DeAyd70#2024,Deniz,Aydın,+90 539 531 30 42,Bağdat Cd 207,Istanbul,34209,Turkey,2025-10-13T21:38:27,,,,,,,,,,,,,
can.kilic554@outlook.com,CaKil46@2025,Can,Kılıç,+90 534 545 11 57,Halaskargazi Cd 158,Adana,01279,Turkey,2025-10-13T21:51:15,Sushi,Cat,Male,Persian,False,1.0,8.0,4.8,Muscular,Moderately Active,Wet food,Picky eater,Important
blue.sparrow_7268@outlook.com,YuErd73!2024,Yusuf,Erdoğan,+90 537 160 08 69,Turan Güneş Blv 101,Istanbul,34839,Turkey,2025-10-13T22:38:10,,,,,,,,,,,,,
emre.dogan@gmail.com,EmDog17#2024,Emre,Doğan,+90 539 431 12 12,Atatürk Blv 73,Istanbul,34331,Turkey,2025-10-13T23:07:28,,,,,,,,,,,,,
asli.kaya@msn.com,AsKay65#2024,Aslı,Kaya,+90 531 885 32 71,Nispetiye Cd 43,Adana,01535,Turkey,2025-10-13T23:08:49,,,,,,,,,,,,,
elif.ozturk@gmail.com,ElOzt95#2025,Elif,Öztürk,+90 534 659 67 35,Turan Güneş Blv 151,Istanbul,34242,Turkey,2025-10-14T00:24:43,,,,,,,,,,,,,
miika.nieminen15@gmail.com,MiNie23@2025,Miika,Nieminen,+358 041 4598030,Hämeenkatu 159,Espoo,02044,Finland,2025-10-14T00:44:27,,,,,,,,,,,,,
burak.erdogan584@gmail.com,BuErd68!2025,Burak,Erdoğan,+90 505 340 30 15,Turan Güneş Blv 76,Istanbul,34141,Turkey,2025-10-14T00:53:17,Bailey,Dog,Male,Golden Retriever,True,8.0,3.0,33.2,Underweight,Very Active,Wet food,Easily distracted,Important
jan.visser@msn.com,JaVis77!2024,Jan,Visser,+31 6 4376 5495,Spui 24,Amsterdam,1047 31,Netherlands,2025-10-14T01:09:32,,,,,,,,,,,,,
goldensparrow126@outlook.com,DeSah27@2024,Deniz,Şahin,+90 534 441 41 49,Cumhuriyet Cd 241,Konya,42332,Turkey,2025-10-14T02:28:37,Oreo,Cat,Male,Persian,False,15.0,2.0,3.1,Underweight,Active,"Dry food, Wet food",Always hungry,Important
cem.yilmaz@gmail.com,CeYil14$2025,Cem,Yılmaz,+90 505 244 80 58,Cumhuriyet Cd 52,Istanbul,34515,Turkey,2025-10-14T02:44:36,,,,,,,,,,,,,
sophie.bakker@gmail.com,SoBak73#2025,Sophie,Bakker,+31 6 3111 9504,Lijnbaan 152,Utrecht,3582 60,Netherlands,2025-10-14T05:12:41,Misty,Dog,Male,German Shepherd,False,1.0,5.0,27.2,Overweight,Very Active,Raw food,Content and satisfied,Important
hakan.koc362@gmail.com,HaKoc43@2025,Hakan,Koç,+90 536 717 92 92,Bağdat Cd 154,Istanbul,34055,Turkey,2025-10-14T05:25:29,,,,,,,,,,,,,
lisa.visser505@gmail.com,LiVis84@2025,Lisa,Visser,+31 6 4708 8205,Nieuwezijds Voorburgwal 79,Amsterdam,1019 14,Netherlands,2025-10-14T05:44:05,Mocha,Dog,Female,Border Collie,True,7.0,0.0,19.0,Overweight,Less Active,Dry food,Easily distracted,Important
lotte.vanvliet517@gmail.com,Lovan50$2024,Lotte,van Vliet,+31 6 6472 7019,Damrak 147,Rotterdam,3003 99,Netherlands,2025-10-14T06:30:38,,,,,,,,,,,,,
smartkoala710@yahoo.com,BeOzt68!2025,Berk,Öztürk,+90 533 504 43 77,Cumhuriyet Cd 66,Istanbul,34406,Turkey,2025-10-14T07:08:03,Smokey,Dog,Female,Golden Retriever,True,12.0,10.0,32.2,Overweight,Active,"Dry food, Raw food",Calm and balanced,Important
deniz.erdogan11@gmail.com,DeErd27!2024,Deniz,Erdoğan,+90 535 267 41 38,İstiklal Cd 21,Antalya,07821,Turkey,2025-10-14T07:10:57,Pumpkin,Dog,Male,Golden Retriever,True,8.0,1.0,30.2,Ideal,Less Active,"Dry food, Wet food",Easily distracted,Important
femke.bos@gmail.com,FeBos87#2024,Femke,Bos,+31 6 6412 0856,Coolsingel 180,Amsterdam,1083 19,Netherlands,2025-10-14T07:21:08,,,,,,,,,,,,,
ece.celik@gmail.com,EcCel75@2024,Ece,Çelik,+90 535 679 11 31,Turan Güneş Blv 9,Istanbul,34858,Turkey,2025-10-14T07:41:22,,,,,,,,,,,,,
elif.yilmaz145@gmail.com,ElYil82#2025,Elif,Yılmaz,+90 505 368 83 40,Turan Güneş Blv 103,Istanbul,34950,Turkey,2025-10-14T08:16:12,,,,,,,,,,,,,
ayse.yalcin693@gmail.com,AyYal17#2025,Ayşe,Yalçın,+90 539 263 66 57,Nispetiye Cd 106,Istanbul,34933,Turkey,2025-10-14T08:16:47,,,,,,,,,,,,,
mert.erdogan536@msn.com,MeErd23$2025,Mert,Erdoğan,+90 532 337 84 89,Cumhuriyet Cd 73,Istanbul,34449,Turkey,2025-10-14T08:29:15,Max,Dog,Male,Poodle,True,11.0,3.0,22.6,Muscular,Less Active,"Dry food, Raw food",Always hungry,Very important
bram.vandijk@gmail.com,Brvan44@2024,Bram,van Dijk,+31 6 1132 4118,Blaak 154,Leiden,2398 71,Netherlands,2025-10-14T08:42:39,Buddy,Cat,Female,Bengal,True,1.0,6.0,3.6,Muscular,Active,Dry food,Content and satisfied,Very important
seda.yilmaz41@msn.com,SeYil29!2025,Seda,Yılmaz,+90 539 353 82 54,İnönü Cd 49,Istanbul,34673,Turkey,2025-10-14T09:59:33,,,,,,,,,,,,,
sanna.hamalainen@gmail.com,SaHam69$2024,Sanna,Hämäläinen,+358 041 5734595,Itäkatu 173,Tampere,33669,Finland,2025-10-14T10:00:58,,,,,,,,,,,,,
cem.kilic@yahoo.com,CeKil86$2024,Cem,Kılıç,+90 530 967 35 53,Nispetiye Cd 229,Istanbul,34024,Turkey,2025-10-14T10:44:56,Rocky,Dog,Female,Beagle,False,4.0,2.0,12.1,Overweight,Moderately Active,Wet food,Easily distracted,Important
lion3070@gmail.com,EmDog69@2024,Emre,Doğan,+90 531 504 06 66,İnönü Cd 120,Istanbul,34310,Turkey,2025-10-14T10:46:23,,,,,,,,,,,,,
owl2796@gmail.com,SeErd24#2024,Seda,Erdoğan,+90 535 924 98 59,Cumhuriyet Cd 82,Istanbul,34592,Turkey,2025-10-14T10:53:45,,,,,,,,,,,,,
yusuf.yildiz294@gmail.com,YuYil20!2025,Yusuf,Yıldız,+90 505 412 05 74,Halaskargazi Cd 184,Istanbul,34315,Turkey,2025-10-14T11:25:02,,,,,,,,,,,,,
nina.devries@outlook.com,Nide 84!2025,Nina,de Vries,+31 6 3148 6899,Nieuwezijds Voorburgwal 72,Amsterdam,1038 18,Netherlands,2025-10-14T11:44:57,,,,,,,,,,,,,
ece.sahin145@gmail.com,EcSah22!2025,Ece,Şahin,+90 533 515 24 11,İstiklal Cd 13,Istanbul,34465,Turkey,2025-10-14T11:45:01,,,,,,,,,,,,,
matteo.silva34@gmail.com,MaSil48#2024,Matteo,Silva,+43 658 1490917,Via Roma 193,Vienna,1010,Austria,2025-10-14T13:26:22,Hazel,Cat,Female,Maine Coon,True,16.0,8.0,6.3,Muscular,Moderately Active,Wet food,Easily distracted,Very important
bright.lion_1338@gmail.com,EmPol57!2025,Emre,Polat,+90 533 747 74 39,Halaskargazi Cd 84,Istanbul,34036,Turkey,2025-10-14T13:32:55,,,,,,,,,,,,,
elif.kaya329@msn.com,ElKay74#2024,Elif,Kaya,+90 533 711 17 58,Bağdat Cd 24,Istanbul,34306,Turkey,2025-10-14T13:47:20,,,,,,,,,,,,,
bram.meijer@gmail.com,BrMei45#2024,Bram,Meijer,+31 6 4856 4394,Coolsingel 66,Amsterdam,1005 48,Netherlands,2025-10-14T13:53:41,,,,,,,,,,,,,
cosmicbear69@yahoo.com,PiVis25@2025,Pieter,Visser,+31 6 6544 0003,Damrak 147,Amsterdam,1010 56,Netherlands,2025-10-14T14:21:27,,,,,,,,,,,,,
deniz.kaya580@gmail.com,DeKay88!2025,Deniz,Kaya,+90 538 454 62 31,Turan Güneş Blv 69,Istanbul,34094,Turkey,2025-10-14T15:04:38,,,,,,,,,,,,,
deniz.yalcin105@outlook.com,DeYal42#2024,Deniz,Yalçın,+90 533 922 78 13,Halaskargazi Cd 28,Istanbul,34408,Turkey,2025-10-14T15:46:53,,,,,,,,,,,,,
maarten.bakker849@gmail.com,MaBak26@2024,Maarten,Bakker,+31 6 3843 1546,Spui 197,Rotterdam,3081 70,Netherlands,2025-10-14T16:21:29,Misty,Cat,Male,Sphynx,True,15.0,5.0,4.2,Ideal,Moderately Active,Raw food,Picky eater,Very important
berk.erdogan23@gmail.com,BeErd94!2024,Berk,Erdoğan,+90 535 733 84 43,Atatürk Blv 48,Istanbul,34313,Turkey,2025-10-14T16:33:12,,,,,,,,,,,,,
ece.demir511@gmail.com,EcDem12@2025,Ece,Demir,+90 501 478 12 52,Atatürk Blv 40,Ankara,06790,Turkey,2025-10-14T16:47:22,,,,,,,,,,,,,
blue.lion_9632@yahoo.com,NiMei42#2025,Nina,Meijer,+31 6 7084 8603,Vismarkt 146,Amsterdam,1043 22,Netherlands,2025-10-14T16:50:29,,,,,,,,,,,,,
bram.smit99@outlook.com,BrSmi89@2025,Bram,Smit,+31 6 5830 9362,Vismarkt 210,Utrecht,3549 90,Netherlands,2025-10-14T17:48:07,Cooper,Cat,Female,Bengal,False,14.0,3.0,5.0,Overweight,Less Active,Raw food,Easily distracted,Very important
hilal.arslan992@gmail.com,HiArs22#2024,Hilal,Arslan,+90 530 542 53 93,Halaskargazi Cd 37,Istanbul,34662,Turkey,2025-10-14T17:50:28,,,,,,,,,,,,,
seda.kaya713@msn.com,SeKay24@2025,Seda,Kaya,+90 536 595 76 97,Nispetiye Cd 109,Istanbul,34937,Turkey,2025-10-14T19:32:36,,,,,,,,,,,,,
veera.nieminen@msn.com,VeNie50$2024,Veera,Nieminen,+358 041 7590359,Aleksanterinkatu 55,Helsinki,00113,Finland,2025-10-14T20:37:11,Pepper,Dog,Male,Golden Retriever,True,4.0,0.0,32.7,Muscular,Less Active,"Dry food, Wet food",Happy and energetic,Very important
juha.nieminen240@datamint.fr,JuNie50!2025,Juha,Nieminen,+358 050 1487644,Mannerheimintie 232,Tampere,33196,Finland,2025-10-14T21:28:25,,,,,,,,,,,,,
miika.koskinen@fastmail.com,MiKos44!2024,Miika,Koskinen,+358 041 7731316,Mannerheimintie 75,Lahti,15079,Finland,2025-10-14T21:30:50,Bella,Cat,Female,Sphynx,False,1.0,10.0,3.1,Muscular,Less Active,Dry food,Easily distracted,Very important
onur.arslan278@mail.com,OnArs15@2024,Onur,Arslan,+90 537 744 82 47,Atatürk Blv 64,Istanbul,34588,Turkey,2025-10-14T23:21:42,,,,,,,,,,,,,
wolf7742@hexapi.nl,SeAks27!2025,Selin,Aksoy,+90 537 676 28 44,Nispetiye Cd 244,Istanbul,34579,Turkey,2025-10-14T23:35:32,,,,,,,,,,,,,
marco.rossi@gmail.com,MaRos68!2025,Marco,Rossi,+33 6 18 88 13 39,Champs-Élysées 189,Paris,75001,France,2025-10-14T23:47:41,,,,,,,,,,,,,
silent.owl_3445@gmail.com,MeDem94#2025,Mehmet,Demir,+90 505 409 76 08,Nispetiye Cd 127,Istanbul,34837,Turkey,2025-10-15T00:34:07,,,,,,,,,,,,,
luckyfox826@gmail.com,LiKui63@2025,Lisa,Kuiper,+31 6 1031 3278,Nieuwezijds Voorburgwal 24,Utrecht,3501 98,Netherlands,2025-10-15T00:56:20,,,,,,,,,,,,,
deniz.ozturk675@outlook.com,DeOzt81$2025,Deniz,Öztürk,+90 531 310 93 72,İstiklal Cd 6,Istanbul,34037,Turkey,2025-10-15T01:21:56,,,,,,,,,,,,,
cosmiccat512@datamint.nl,DeOzt13$2024,Deniz,Öztürk,+90 535 426 78 31,Bağdat Cd 166,Kayseri,38040,Turkey,2025-10-15T01:39:30,Nala,Cat,Female,British Shorthair,False,6.0,10.0,4.0,Overweight,Moderately Active,"Dry food, Wet food",Easily distracted,Important
emre.sahin@msn.com,EmSah66#2024,Emre,Şahin,+90 537 825 35 33,Atatürk Blv 77,Istanbul,34102,Turkey,2025-10-15T01:44:59,,,,,,,,,,,,,
milan.vandijk137@gmail.com,Mivan29@2024,Milan,van Dijk,+31 6 8280 2051,Blaak 98,Amsterdam,1027 12,Netherlands,2025-10-15T01:56:16,,,,,,,,,,,,,
laura.korhonen448@gmail.com,LaKor18@2024,Laura,Korhonen,+358 040 2389781,Itäkatu 217,Lahti,15078,Finland,2025-10-15T02:02:32,,,,,,,,,,,,,
mehmet.yalcin351@icloud.com,MeYal43!2024,Mehmet,Yalçın,+90 505 414 07 50,Halaskargazi Cd 247,Istanbul,34182,Turkey,2025-10-15T02:24:35,,,,,,,,,,,,,
anne.bakker426@gmail.com,AnBak97#2025,Anne,Bakker,+31 6 6004 1316,Spui 119,Rotterdam,3030 66,Netherlands,2025-10-15T02:27:57,,,,,,,,,,,,,
hilal.kilic@gmail.com,HiKil16!2024,Hilal,Kılıç,+90 532 196 31 10,Turan Güneş Blv 190,Istanbul,34463,Turkey,2025-10-15T03:28:52,,,,,,,,,,,,,
goldenwhale721@msn.com,CeKay45$2024,Cem,Kaya,+90 533 296 96 47,Halaskargazi Cd 12,Istanbul,34273,Turkey,2025-10-15T04:33:17,,,,,,,,,,,,,
jari.koskinen@gmail.com,JaKos58!2025,Jari,Koskinen,+358 050 8578845,Aleksanterinkatu 204,Helsinki,00771,Finland,2025-10-15T05:33:23,,,,,,,,,,,,,
urbaneagle767@gmail.com,Lide 93$2025,Lisa,de Vries,+31 6 7376 8258,Lijnbaan 207,Utrecht,3508 78,Netherlands,2025-10-15T05:52:19,,,,,,,,,,,,,
falcon3802@gmail.com,BuArs98$2025,Burak,Arslan,+90 538 337 77 29,Turan Güneş Blv 97,Istanbul,34420,Turkey,2025-10-15T06:24:04,,,,,,,,,,,,,
rapid.owl_9249@yahoo.com,EmHam89$2025,Emmi,Hämäläinen,+358 041 3821020,Itäkatu 105,Helsinki,00970,Finland,2025-10-15T06:28:31,Loki,Dog,Female,Poodle,True,12.0,11.0,13.4,Overweight,Active,Raw food,Happy and energetic,Important
lotte.jansen53@gmail.com,LoJan95#2025,Lotte,Jansen,+31 6 3340 2346,Vismarkt 175,Utrecht,3565 52,Netherlands,2025-10-15T06:48:46,,,,,,,,,,,,,
selin.koc750@gmail.com,SeKoc43!2024,Selin,Koç,+90 530 297 31 07,Cumhuriyet Cd 159,Istanbul,34263,Turkey,2025-10-15T07:11:59,,,,,,,,,,,,,
bluewolf686@gmail.com,PaSad54!2024,Parsa,Sadeghi,+98 0919 3925404,Shariati St 70,Tehran,2648930606,Iran,2025-10-15T07:15:35,,,,,,,,,,,,,
elif.ozturk@gmail.com,ElOzt25#2025,Elif,Öztürk,+90 532 226 72 62,Turan Güneş Blv 32,Istanbul,34513,Turkey,2025-10-15T07:47:07,,,,,,,,,,,,,
mert.erdogan@gmail.com,MeErd35!2024,Mert,Erdoğan,+90 530 696 45 64,Bağdat Cd 37,Istanbul,34895,Turkey,2025-10-15T07:51:13,,,,,,,,,,,,,
cem.celik@gmail.com,CeCel78@2025,Cem,Çelik,+90 531 869 55 98,Turan Güneş Blv 119,Istanbul,34403,Turkey,2025-10-15T10:05:23,,,,,,,,,,,,,
veera.koskinen@auroradata.tr,VeKos72#2025,Veera,Koskinen,+358 040 8906107,Aleksanterinkatu 157,Lahti,15199,Finland,2025-10-15T10:45:35,Bailey,Cat,Male,British Shorthair,True,14.0,11.0,6.9,Overweight,Less Active,Raw food,Always hungry,Very important
cansu.sahin@yahoo.com,CaSah72!2024,Cansu,Şahin,+90 530 333 82 38,Cumhuriyet Cd 212,Istanbul,34547,Turkey,2025-10-15T12:42:25,,,,,,,,,,,,,
javier.moreau589@icloud.com,JaMor13!2024,Javier,Moreau,+43 660 3800369,Gran Via 247,Vienna,1010,Austria,2025-10-15T13:20:55,,,,,,,,,,,,,
lucky.dog_7959@gmail.com,RoJan97$2024,Rob,Jansen,+31 6 2017 4798,Blaak 99,Rotterdam,3031 71,Netherlands,2025-10-15T13:32:51,,,,,,,,,,,,,
laura.korhonen337@outlook.com,LaKor20#2024,Laura,Korhonen,+358 044 3007739,Hämeenkatu 146,Helsinki,00658,Finland,2025-10-15T15:41:12,,,,,,,,,,,,,
sanne.kuiper470@gmail.com,SaKui60$2024,Sanne,Kuiper,+31 6 4439 1772,Kalverstraat 61,Amsterdam,1008 89,Netherlands,2025-10-15T16:38:13,Pepper,Cat,Male,Siamese,False,15.0,5.0,4.0,Overweight,Moderately Active,Raw food,Picky eater,Very important
owl9485@outlook.com,MeKoc79$2024,Mert,Koç,+90 532 625 78 17,İnönü Cd 124,Istanbul,34761,Turkey,2025-10-15T17:08:44,,,,,,,,,,,,,
olli.virtanen965@gmail.com,OlVir51@2024,Olli,Virtanen,+358 040 2825344,Kalevankatu 206,Vantaa,01164,Finland,2025-10-15T17:59:10,Kiki,Dog,Female,Rottweiler,False,6.0,11.0,42.3,Overweight,Very Active,"Dry food, Wet food",Content and satisfied,Very important
zeynep.koc982@fastmail.com,ZeKoc15!2024,Zeynep,Koç,+90 537 751 36 26,İstiklal Cd 94,Istanbul,34877,Turkey,2025-10-15T18:46:43,,,,,,,,,,,,,
hilal.yilmaz726@gmail.com,HiYil24!2025,Hilal,Yılmaz,+90 533 907 93 01,Bağdat Cd 129,Istanbul,34691,Turkey,2025-10-15T19:00:51,,,,,,,,,,,,,
milan.devries152@gmail.com,Mide 81$2024,Milan,de Vries,+31 6 9734 8300,Coolsingel 49,Amsterdam,1084 04,Netherlands,2025-10-15T19:38:56,Kiki,Cat,Male,Bengal,True,6.0,6.0,3.9,Ideal,Very Active,Wet food,Always hungry,Very important
lisa.meijer@gmail.com,LiMei33!2025,Lisa,Meijer,+31 6 1450 3318,Damrak 2,Amsterdam,1079 29,Netherlands,2025-10-15T19:44:59,,,,,,,,,,,,,
rapiddog879@yahoo.com,SeSah82$2025,Selin,Şahin,+90 535 326 65 42,Nispetiye Cd 164,Istanbul,34738,Turkey,2025-10-15T20:42:39,,,,,,,,,,,,,
veera.laine@gmail.com,VeLai71#2025,Veera,Laine,+358 040 6706219,Hämeenkatu 199,Helsinki,00948,Finland,2025-10-15T20:42:47,Coco,Cat,Male,Siamese,False,4.0,3.0,4.4,Ideal,Very Active,"Dry food, Raw food",Content and satisfied,Very important
burak.kilic@msn.com,BuKil20!2024,Burak,Kılıç,+90 536 604 99 77,Bağdat Cd 192,Adana,01378,Turkey,2025-10-15T21:05:27,,,,,,,,,,,,,
cosmicwolf210@bluewave.es,YuAyd36$2024,Yusuf,Aydın,+90 537 329 16 18,Turan Güneş Blv 138,Istanbul,34192,Turkey,2025-10-15T21:18:09,,,,,,,,,,,,,
lynx3739@icloud.com,Rovan90!2025,Rob,van Loon,+31 6 2666 9216,Spui 174,Amsterdam,1010 02,Netherlands,2025-10-15T21:34:15,,,,,,,,,,,,,
mert.aksoy@gmail.com,MeAks68@2025,Mert,Aksoy,+90 534 463 06 07,Bağdat Cd 175,Istanbul,34104,Turkey,2025-10-15T21:38:42,,,,,,,,,,,,,
jari.jarvinen@icloud.com,JaJar71#2025,Jari,Järvinen,+358 041 3413998,Esplanadi 21,Helsinki,00151,Finland,2025-10-15T21:59:18,,,,,,,,,,,,,
berk.ozturk@gmail.com,BeOzt87#2025,Berk,Öztürk,+90 501 971 04 72,Turan Güneş Blv 4,Istanbul,34147,Turkey,2025-10-15T22:38:41,,,,,,,,,,,,,
zeynep.aydin@gmail.com,ZeAyd47@2025,Zeynep,Aydın,+90 505 553 88 19,Turan Güneş Blv 30,Istanbul,34280,Turkey,2025-10-15T23:08:58,,,,,,,,,,,,,
whale6007@gmail.com,SeKil67@2024,Selin,Kılıç,+90 539 220 68 73,Halaskargazi Cd 185,Gaziantep,27006,Turkey,2025-10-15T23:29:16,,,,,,,,,,,,,
zeynep.aksoy604@gmail.com,ZeAks15!2025,Zeynep,Aksoy,+90 539 993 61 40,Halaskargazi Cd 78,Istanbul,34724,Turkey,2025-10-15T23:56:53,,,,,,,,,,,,,
zeynep.dogan924@outlook.com,ZeDog78#2024,Zeynep,Doğan,+90 535 439 42 64,Bağdat Cd 120,Istanbul,34578,Turkey,2025-10-16T00:12:00,,,,,,,,,,,,,
hakan.yalcin288@hexapi.es,HaYal39!2025,Hakan,Yalçın,+90 532 865 69 00,Cumhuriyet Cd 4,Istanbul,34531,Turkey,2025-10-16T01:18:52,Cooper,Cat,Male,Persian,False,10.0,8.0,4.9,Ideal,Very Active,Dry food,Picky eater,Important
max.muller@gmail.com,MaMul54!2025,Max,Müller,+49 172 8778131,La Rambla 107,Cologne,50667,Germany,2025-10-16T02:25:23,Max,Dog,Male,Poodle,False,5.0,2.0,10.5,Muscular,Very Active,Raw food,Happy and energetic,Very important
bluebear536@verdan.tr,AnHei60#2024,Antti,Heikkinen,+358 050 6487113,Hämeenkatu 11,Helsinki,00193,Finland,2025-10-16T03:20:02,,,,,,,,,,,,,
selin.aydin@gmail.com,SeAyd60!2025,Selin,Aydın,+90 537 834 65 14,Cumhuriyet Cd 187,Istanbul,34630,Turkey,2025-10-16T03:31:39,,,,,,,,,,,,,
sparrow2007@msn.com,ElHei84$2025,Elina,Heikkinen,+358 050 6986725,Aleksanterinkatu 64,Helsinki,00396,Finland,2025-10-16T05:38:12,Mocha,Cat,Male,Siamese,False,2.0,2.0,4.6,Overweight,Active,"Dry food, Wet food",Always hungry,Important
giulia.lefevre@gmail.com,GiLef64$2024,Giulia,Lefevre,+32 499 290 450,Unter den Linden 19,Brussels,1000,Belgium,2025-10-16T05:57:46,Tiger,Dog,Male,Cocker Spaniel,False,9.0,4.0,15.1,Overweight,Active,Dry food,Picky eater,Very important
mohammad.sadeghi@gmail.com,MoSad52!2025,Mohammad,Sadeghi,+98 0936 9677487,Enghelab St 62,Tabriz,7132297173,Iran,2025-10-16T06:03:26,,,,,,,,,,,,,
fox6086@galaxion.ai,Nide 18@2024,Nina,de Vries,+31 6 2104 8880,Nieuwezijds Voorburgwal 235,Rotterdam,3055 60,Netherlands,2025-10-16T06:13:41,,,,,,,,,,,,,
inge.vandijk@msn.com,Invan99!2025,Inge,van Dijk,+31 6 8261 4190,Vismarkt 110,Amsterdam,1019 19,Netherlands,2025-10-16T06:24:47,,,,,,,,,,,,,
olli.koskinen@nordiq.com,OlKos19$2024,Olli,Koskinen,+358 040 7412405,Esplanadi 95,Helsinki,00192,Finland,2025-10-16T06:36:21,Nala,Cat,Male,Bengal,True,2.0,7.0,5.1,Muscular,Active,"Dry food, Wet food",Happy and energetic,Very important
seda.kaya@outlook.com,SeKay42#2025,Seda,Kaya,+90 537 826 28 83,Nispetiye Cd 126,Antalya,07236,Turkey,2025-10-16T07:54:45,,,,,,,,,,,,,
luca.bianchi823@gmail.com,LuBia12@2025,Luca,Bianchi,+39 388 363 377,Via Roma 45,Rome,00118,Italy,2025-10-16T07:57:13,Hazel,Dog,Female,Rottweiler,True,11.0,5.0,38.8,Muscular,Less Active,"Wet food, Raw food",Content and satisfied,Very important
